name,prediction
DL-Xylose_out_ligand_n5,0.8823433
Amenamevir_out_ligand_n5,0.8809674
ALA_hydrochloride_out_ligand_n20,0.87677824
Nebivolol_hydrochloride_out_ligand_n20,0.87677824
Trifluoperazine_dihydrochloride_out_ligand_n20,0.87677824
L-arginine_monohydrochloride_out_ligand_n15,0.87677824
Decamethonium_bromide_out_ligand_n9,0.87403
Glucosamine_out_ligand_n20,0.87399
Clofarabine_out_ligand_n19,0.8736507
Clofarabine_out_ligand_n6,0.87291914
Dexrazoxane_HCl_out_ligand_n3,0.87164104
Valacyclovir_hydrochloride_out_ligand_n4,0.87164104
Fluphenazine_hydrochloride_out_ligand_n5,0.87164104
Heptaminol_hydrochloride_out_ligand_n3,0.87164104
Puromycin_dihydrochloride_out_ligand_n5,0.87164104
Triflupromazine_hydrochloride_out_ligand_n4,0.87164104
Milnacipran_hydrochloride_out_ligand_n3,0.87164104
Ethambutol_dihydrochloride_out_ligand_n3,0.87164104
Nylidrin_hydrochloride_out_ligand_n4,0.87164104
Bestatin_hydrochloride_out_ligand_n3,0.87164104
Proguanil_hydrochloride_out_ligand_n3,0.87164104
Mefloquine_hydrochloride_out_ligand_n4,0.87164104
Sotalol_hydrochloride_out_ligand_n5,0.8716229
Trifluoperazine_dihydrochloride_out_ligand_n5,0.8716229
Furaltadone_hydrochloride_out_ligand_n5,0.8716229
Triflupromazine_hydrochloride_out_ligand_n5,0.8716229
Clofarabine_out_ligand_n17,0.8715067
Chloramphenicol_out_ligand_n9,0.87027174
Gemcitabine_out_ligand_n15,0.86904263
Homatropine_Bromide_out_ligand_n16,0.8675027
Propantheline_bromide_out_ligand_n16,0.8675027
Lauroseptol_out_ligand_n14,0.8675027
Gemcitabine_out_ligand_n14,0.86570466
Meglumine_out_ligand_n7,0.8603312
Azithromycin_out_ligand_n9,0.8589164
Xylitol_out_ligand_n9,0.858812
Lauroseptol_out_ligand_n17,0.8587488
D-Sorbitol_out_ligand_n18,0.8587235
Isoprenaline_hydrochloride_out_ligand_n13,0.85651684
Clorprenaline_hydrochloride_out_ligand_n17,0.85651684
Dexrazoxane_HCl_out_ligand_n17,0.85651684
DL-trihexyphenidyl_hydrochloride_out_ligand_n17,0.85651684
Palonosetron_hydrochloride_out_ligand_n17,0.85651684
Valacyclovir_hydrochloride_out_ligand_n16,0.85651684
Nylidrin_hydrochloride_out_ligand_n18,0.85651684
Milnacipran_hydrochloride_out_ligand_n17,0.85651684
Cinacalcet_hydrochloride_out_ligand_n15,0.85651684
Trifluoperazine_dihydrochloride_out_ligand_n17,0.85651684
Propranolol_hydrochloride_out_ligand_n15,0.85651684
Puromycin_dihydrochloride_out_ligand_n19,0.85651684
Carfilzomib_out_ligand_n2,0.8547473
Palonosetron_hydrochloride_out_ligand_n16,0.8543128
Clofarabine_out_ligand_n2,0.8478228
Clofarabine_out_ligand_n9,0.8469782
Clofarabine_out_ligand_n14,0.846847
Clofarabine_out_ligand_n18,0.8426447
Dexrazoxane_HCl_out_ligand_n14,0.8414668
Meglumine_out_ligand_n3,0.8396809
Carfilzomib_out_ligand_n7,0.8392787
Clofarabine_out_ligand_n8,0.83703434
Fluphenazine_hydrochloride_out_ligand_n10,0.8362522
Furaltadone_hydrochloride_out_ligand_n11,0.8362522
Trifluoperazine_dihydrochloride_out_ligand_n12,0.8362522
DL-trihexyphenidyl_hydrochloride_out_ligand_n10,0.8362522
Propranolol_hydrochloride_out_ligand_n10,0.8362522
Triflupromazine_hydrochloride_out_ligand_n10,0.8362522
Palonosetron_hydrochloride_out_ligand_n10,0.8362522
Diphenidol_hydrochloride_out_ligand_n10,0.8362522
Milnacipran_hydrochloride_out_ligand_n12,0.8362522
Venlafaxine_hydrochloride_out_ligand_n8,0.8362522
Cinacalcet_hydrochloride_out_ligand_n12,0.8362522
Orphenadrine_hydrochloride_out_ligand_n9,0.8362522
L-arginine_monohydrochloride_out_ligand_n10,0.8362522
Isoprenaline_hydrochloride_out_ligand_n8,0.8362522
Mefloquine_hydrochloride_out_ligand_n10,0.8362522
Valacyclovir_hydrochloride_out_ligand_n10,0.8362522
Heptaminol_hydrochloride_out_ligand_n9,0.8362522
Fluoxetine_hydrochloride_out_ligand_n13,0.8362522
Nebivolol_hydrochloride_out_ligand_n9,0.8362522
Clorprenaline_hydrochloride_out_ligand_n12,0.8362522
Proguanil_hydrochloride_out_ligand_n13,0.8362522
Dexrazoxane_HCl_out_ligand_n9,0.8362522
Ethambutol_dihydrochloride_out_ligand_n11,0.8362522
Bestatin_hydrochloride_out_ligand_n8,0.8362522
Nylidrin_hydrochloride_out_ligand_n12,0.8362522
Secnidazole_out_ligand_n8,0.8349074
Propantheline_bromide_out_ligand_n19,0.83369386
Mefloquine_hydrochloride_out_ligand_n9,0.8325783
Milnacipran_hydrochloride_out_ligand_n11,0.8325783
Puromycin_dihydrochloride_out_ligand_n13,0.8325783
Palonosetron_hydrochloride_out_ligand_n9,0.8325783
ALA_hydrochloride_out_ligand_n10,0.8325783
Trifluoperazine_dihydrochloride_out_ligand_n11,0.8325783
Clorprenaline_hydrochloride_out_ligand_n11,0.8325783
Bestatin_hydrochloride_out_ligand_n7,0.8325783
L-arginine_monohydrochloride_out_ligand_n9,0.8325783
Ethambutol_dihydrochloride_out_ligand_n10,0.8325783
Venlafaxine_hydrochloride_out_ligand_n7,0.8325783
Cinacalcet_hydrochloride_out_ligand_n11,0.8325783
Rimantadine_hydrochloride_out_ligand_n10,0.8325783
Dexrazoxane_HCl_out_ligand_n8,0.8325783
Nebivolol_hydrochloride_out_ligand_n8,0.8325783
Heptaminol_hydrochloride_out_ligand_n8,0.8325783
Orphenadrine_hydrochloride_out_ligand_n8,0.8325783
Valacyclovir_hydrochloride_out_ligand_n9,0.8325783
Fluoxetine_hydrochloride_out_ligand_n12,0.8325783
Palonosetron_hydrochloride_out_ligand_n12,0.8316276
DL-trihexyphenidyl_hydrochloride_out_ligand_n12,0.8316276
Trifluoperazine_dihydrochloride_out_ligand_n15,0.8316276
Diphenidol_hydrochloride_out_ligand_n11,0.8316276
Isoprenaline_hydrochloride_out_ligand_n10,0.8316276
Mefloquine_hydrochloride_out_ligand_n13,0.8316276
Sotalol_hydrochloride_out_ligand_n1,0.8312844
DL-trihexyphenidyl_hydrochloride_out_ligand_n1,0.8312844
L-Aspartic_acid_out_ligand_n14,0.8276257
Amenamevir_out_ligand_n4,0.8267313
Clofarabine_out_ligand_n12,0.8250793
D-glutamine_out_ligand_n4,0.82340854
Lauroseptol_out_ligand_n13,0.8217586
Milnacipran_hydrochloride_out_ligand_n15,0.8211199
Palonosetron_hydrochloride_out_ligand_n15,0.8211199
Diphenidol_hydrochloride_out_ligand_n16,0.8211199
Valacyclovir_hydrochloride_out_ligand_n15,0.8211199
Cinacalcet_hydrochloride_out_ligand_n14,0.8211199
Clorprenaline_hydrochloride_out_ligand_n15,0.8211199
Dexrazoxane_HCl_out_ligand_n16,0.8211199
DL-trihexyphenidyl_hydrochloride_out_ligand_n9,0.82064706
Proguanil_hydrochloride_out_ligand_n12,0.82064706
Bestatin_hydrochloride_out_ligand_n13,0.8182988
DL-trihexyphenidyl_hydrochloride_out_ligand_n14,0.8182988
Nylidrin_hydrochloride_out_ligand_n15,0.8182988
Orphenadrine_hydrochloride_out_ligand_n13,0.8182988
Propranolol_hydrochloride_out_ligand_n12,0.8182988
Fluoxetine_hydrochloride_out_ligand_n16,0.8182988
Palonosetron_hydrochloride_out_ligand_n14,0.8182988
Ethambutol_dihydrochloride_out_ligand_n13,0.8182988
Isoprenaline_hydrochloride_out_ligand_n11,0.8182988
Sotalol_hydrochloride_out_ligand_n15,0.8182988
Diphenidol_hydrochloride_out_ligand_n13,0.8182988
Heptaminol_hydrochloride_out_ligand_n12,0.8182988
Mefloquine_hydrochloride_out_ligand_n16,0.8182988
Nebivolol_hydrochloride_out_ligand_n12,0.8182988
Venlafaxine_hydrochloride_out_ligand_n12,0.8182988
Fluphenazine_hydrochloride_out_ligand_n16,0.8182988
Clorprenaline_hydrochloride_out_ligand_n13,0.8182988
Bestatin_hydrochloride_out_ligand_n15,0.81701994
DL-Xylose_out_ligand_n9,0.8125932
Chloramphenicol_out_ligand_n14,0.8118031
Propranolol_hydrochloride_out_ligand_n8,0.81138635
Penciclovir_out_ligand_n9,0.8107822
Bestatin_hydrochloride_out_ligand_n6,0.81062764
Sotalol_hydrochloride_out_ligand_n11,0.81062764
Isoprenaline_hydrochloride_out_ligand_n6,0.81062764
Valacyclovir_hydrochloride_out_ligand_n14,0.8102741
Dexrazoxane_HCl_out_ligand_n13,0.8078269
Bestatin_hydrochloride_out_ligand_n14,0.8078269
Valacyclovir_hydrochloride_out_ligand_n13,0.8078269
Trifluoperazine_dihydrochloride_out_ligand_n16,0.8078269
Milnacipran_hydrochloride_out_ligand_n14,0.8078269
Heptaminol_hydrochloride_out_ligand_n14,0.8078269
Proguanil_hydrochloride_out_ligand_n16,0.8077761
Triflupromazine_hydrochloride_out_ligand_n14,0.8077761
Rimantadine_hydrochloride_out_ligand_n12,0.8077761
Clorprenaline_hydrochloride_out_ligand_n14,0.8077761
Heptaminol_hydrochloride_out_ligand_n13,0.8077761
Nebivolol_hydrochloride_out_ligand_n13,0.8077761
ALA_hydrochloride_out_ligand_n13,0.8077761
Puromycin_dihydrochloride_out_ligand_n18,0.8077761
Furaltadone_hydrochloride_out_ligand_n15,0.8077761
Diphenidol_hydrochloride_out_ligand_n14,0.8077761
Ethambutol_dihydrochloride_out_ligand_n14,0.8077761
Gemcitabine_out_ligand_n16,0.80657184
Venlafaxine_hydrochloride_out_ligand_n3,0.80415666
Palonosetron_hydrochloride_out_ligand_n3,0.80415666
Isoprenaline_hydrochloride_out_ligand_n3,0.80415666
Sotalol_hydrochloride_out_ligand_n6,0.80415666
Dexrazoxane_HCl_out_ligand_n4,0.80415666
Milnacipran_hydrochloride_out_ligand_n4,0.80415666
Proguanil_hydrochloride_out_ligand_n4,0.80415666
Ethambutol_dihydrochloride_out_ligand_n4,0.80415666
Trifluoperazine_dihydrochloride_out_ligand_n6,0.80415666
Fluphenazine_hydrochloride_out_ligand_n6,0.80415666
Diphenidol_hydrochloride_out_ligand_n3,0.80415666
Triflupromazine_hydrochloride_out_ligand_n6,0.80415666
ALA_hydrochloride_out_ligand_n4,0.80415666
Orphenadrine_hydrochloride_out_ligand_n3,0.80415666
Cinacalcet_hydrochloride_out_ligand_n3,0.80415666
Clorprenaline_hydrochloride_out_ligand_n5,0.80415666
Mefloquine_hydrochloride_out_ligand_n5,0.80415666
Fluoxetine_hydrochloride_out_ligand_n4,0.80415666
DL-trihexyphenidyl_hydrochloride_out_ligand_n4,0.80415666
Valacyclovir_hydrochloride_out_ligand_n5,0.80415666
Puromycin_dihydrochloride_out_ligand_n6,0.80415666
L-arginine_monohydrochloride_out_ligand_n3,0.80415666
Puromycin_dihydrochloride_out_ligand_n4,0.8031534
DL-trihexyphenidyl_hydrochloride_out_ligand_n3,0.8031534
Clorprenaline_hydrochloride_out_ligand_n4,0.8031534
Furaltadone_hydrochloride_out_ligand_n4,0.8031534
Mefloquine_hydrochloride_out_ligand_n3,0.8031534
Propranolol_hydrochloride_out_ligand_n3,0.8031534
Rimantadine_hydrochloride_out_ligand_n8,0.80071765
ALA_hydrochloride_out_ligand_n9,0.80071765
Puromycin_dihydrochloride_out_ligand_n11,0.80071765
Nylidrin_hydrochloride_out_ligand_n10,0.80071765
Fluconazole_out_ligand_n13,0.79998803
Chloramphenicol_out_ligand_n8,0.79921097
Mandelic_acid_out_ligand_n20,0.79888535
Rimantadine_hydrochloride_out_ligand_n19,0.79641455
Propantheline_bromide_out_ligand_n15,0.7938428
Lauroseptol_out_ligand_n12,0.7938428
Triflupromazine_hydrochloride_out_ligand_n20,0.79296494
Isoprenaline_hydrochloride_out_ligand_n17,0.79296494
Diphenidol_hydrochloride_out_ligand_n15,0.79140055
Mefloquine_hydrochloride_out_ligand_n17,0.79140055
Orphenadrine_hydrochloride_out_ligand_n2,0.78889155
Nebivolol_hydrochloride_out_ligand_n2,0.78889155
Proguanil_hydrochloride_out_ligand_n2,0.78889155
Nylidrin_hydrochloride_out_ligand_n2,0.78889155
DL-trihexyphenidyl_hydrochloride_out_ligand_n2,0.78889155
ALA_hydrochloride_out_ligand_n2,0.78889155
Fluoxetine_hydrochloride_out_ligand_n2,0.78889155
L-arginine_monohydrochloride_out_ligand_n2,0.78889155
Rimantadine_hydrochloride_out_ligand_n2,0.78889155
Dexrazoxane_HCl_out_ligand_n2,0.78889155
Palonosetron_hydrochloride_out_ligand_n2,0.78889155
Heptaminol_hydrochloride_out_ligand_n2,0.78889155
Furaltadone_hydrochloride_out_ligand_n2,0.78889155
Mefloquine_hydrochloride_out_ligand_n2,0.78889155
Valacyclovir_hydrochloride_out_ligand_n2,0.78889155
Venlafaxine_hydrochloride_out_ligand_n2,0.78889155
Triflupromazine_hydrochloride_out_ligand_n2,0.78889155
Ethambutol_dihydrochloride_out_ligand_n2,0.78889155
Trifluoperazine_dihydrochloride_out_ligand_n2,0.78889155
Puromycin_dihydrochloride_out_ligand_n2,0.78889155
Diphenidol_hydrochloride_out_ligand_n2,0.78889155
Isoprenaline_hydrochloride_out_ligand_n2,0.78889155
Milnacipran_hydrochloride_out_ligand_n2,0.78889155
Sotalol_hydrochloride_out_ligand_n2,0.78889155
Fluphenazine_hydrochloride_out_ligand_n2,0.78889155
Propranolol_hydrochloride_out_ligand_n2,0.78889155
Bestatin_hydrochloride_out_ligand_n2,0.78889155
Clorprenaline_hydrochloride_out_ligand_n2,0.78889155
Cinacalcet_hydrochloride_out_ligand_n2,0.78889155
Lauroseptol_out_ligand_n20,0.78868717
Nitisinone_out_ligand_n8,0.786826
Lauroseptol_out_ligand_n10,0.7837559
D-Mannitol_out_ligand_n4,0.7837173
Temocapril_HCl_out_ligand_n4,0.78349644
Decamethonium_bromide_out_ligand_n20,0.77901894
Homatropine_Bromide_out_ligand_n5,0.77888966
Lauroseptol_out_ligand_n3,0.77888966
Propantheline_bromide_out_ligand_n5,0.77888966
Adenosine_out_ligand_n11,0.77681077
Clorprenaline_hydrochloride_out_ligand_n3,0.774998
Fluphenazine_hydrochloride_out_ligand_n3,0.774998
Homatropine_Bromide_out_ligand_n1,0.7748291
Decamethonium_bromide_out_ligand_n1,0.7748291
Raltegravir_out_ligand_n4,0.77395
Temocapril_HCl_out_ligand_n1,0.7721672
Clofarabine_out_ligand_n7,0.7698715
Meglumine_out_ligand_n1,0.7633279
Penciclovir_out_ligand_n14,0.7623865
Orphenadrine_hydrochloride_out_ligand_n20,0.76187146
Isoprenaline_hydrochloride_out_ligand_n15,0.76187146
Propranolol_hydrochloride_out_ligand_n19,0.76187146
L-arginine_monohydrochloride_out_ligand_n16,0.76187146
Cinacalcet_hydrochloride_out_ligand_n19,0.76187146
Ornidazole_out_ligand_n9,0.76120824
Meglumine_out_ligand_n5,0.75872725
L-Asparagine_out_ligand_n11,0.75843036
Orphenadrine_hydrochloride_out_ligand_n17,0.7581456
L-arginine_monohydrochloride_out_ligand_n12,0.7581456
Milnacipran_hydrochloride_out_ligand_n16,0.7581456
Diphenidol_hydrochloride_out_ligand_n18,0.7581456
Furaltadone_hydrochloride_out_ligand_n18,0.7581456
Sotalol_hydrochloride_out_ligand_n19,0.7581456
Venlafaxine_hydrochloride_out_ligand_n14,0.75749385
Lauroseptol_out_ligand_n1,0.7574184
Propantheline_bromide_out_ligand_n1,0.7574184
Chloramphenicol_out_ligand_n6,0.75737095
Sotalol_hydrochloride_out_ligand_n3,0.7567276
Triflupromazine_hydrochloride_out_ligand_n3,0.7567276
Trifluoperazine_dihydrochloride_out_ligand_n3,0.7567276
Furaltadone_hydrochloride_out_ligand_n3,0.7567276
Rimantadine_hydrochloride_out_ligand_n17,0.7559613
Nebivolol_hydrochloride_out_ligand_n19,0.7559613
Furaltadone_hydrochloride_out_ligand_n17,0.7554513
Propranolol_hydrochloride_out_ligand_n13,0.7554513
ALA_hydrochloride_out_ligand_n19,0.7536621
Lauroseptol_out_ligand_n15,0.7526833
Propantheline_bromide_out_ligand_n17,0.7526833
Clofarabine_out_ligand_n4,0.752301
Nylidrin_hydrochloride_out_ligand_n13,0.7519113
Suprofen_out_ligand_n2,0.7510739
Propantheline_bromide_out_ligand_n14,0.7498735
Homatropine_Bromide_out_ligand_n14,0.7498735
Fluphenazine_hydrochloride_out_ligand_n11,0.7475711
Orphenadrine_hydrochloride_out_ligand_n10,0.7475711
Propantheline_bromide_out_ligand_n20,0.7443917
Homatropine_Bromide_out_ligand_n18,0.7389782
Decamethonium_bromide_out_ligand_n15,0.7389782
Decamethonium_bromide_out_ligand_n6,0.7376705
Homatropine_Bromide_out_ligand_n9,0.7376705
D-glutamine_out_ligand_n20,0.73722494
Raltegravir_out_ligand_n3,0.73703194
D-Mannitol_out_ligand_n2,0.7349327
Romidepsin_out_ligand_n9,0.73303926
Propantheline_bromide_out_ligand_n7,0.73112
Milnacipran_hydrochloride_out_ligand_n7,0.7310637
Furaltadone_hydrochloride_out_ligand_n8,0.7310637
Mefloquine_hydrochloride_out_ligand_n8,0.7310637
DL-trihexyphenidyl_hydrochloride_out_ligand_n8,0.7310637
Nebivolol_hydrochloride_out_ligand_n5,0.7310637
Fluphenazine_hydrochloride_out_ligand_n8,0.7310637
Puromycin_dihydrochloride_out_ligand_n9,0.7310637
Dexrazoxane_HCl_out_ligand_n6,0.7310637
Proguanil_hydrochloride_out_ligand_n7,0.7310637
Propranolol_hydrochloride_out_ligand_n6,0.7310637
Rimantadine_hydrochloride_out_ligand_n6,0.7310637
Cinacalcet_hydrochloride_out_ligand_n7,0.7310637
Fluoxetine_hydrochloride_out_ligand_n9,0.7310637
Heptaminol_hydrochloride_out_ligand_n6,0.7310637
Orphenadrine_hydrochloride_out_ligand_n6,0.7310637
Clorprenaline_hydrochloride_out_ligand_n8,0.7310637
Fipronil_out_ligand_n19,0.73085
Bestatin_hydrochloride_out_ligand_n10,0.7288313
Palonosetron_hydrochloride_out_ligand_n13,0.7288313
Puromycin_dihydrochloride_out_ligand_n15,0.7288313
Nebivolol_hydrochloride_out_ligand_n10,0.7288313
Carfilzomib_out_ligand_n8,0.72853637
Propantheline_bromide_out_ligand_n4,0.72822165
Homatropine_Bromide_out_ligand_n4,0.72822165
Decamethonium_bromide_out_ligand_n3,0.72822165
Lauroseptol_out_ligand_n2,0.72822165
L-arginine_monohydrochloride_out_ligand_n20,0.72750115
Carfilzomib_out_ligand_n5,0.7270535
Lauroseptol_out_ligand_n11,0.7260761
Triflusal_out_ligand_n3,0.72538733
Homatropine_Bromide_out_ligand_n3,0.7243209
Cinacalcet_hydrochloride_out_ligand_n20,0.7237836
L-arginine_monohydrochloride_out_ligand_n17,0.7237836
Venlafaxine_hydrochloride_out_ligand_n19,0.7234312
Cinacalcet_hydrochloride_out_ligand_n4,0.7227649
Puromycin_dihydrochloride_out_ligand_n7,0.7227649
DL-trihexyphenidyl_hydrochloride_out_ligand_n5,0.7227649
ALA_hydrochloride_out_ligand_n5,0.7227649
Orphenadrine_hydrochloride_out_ligand_n4,0.7227649
Fluoxetine_hydrochloride_out_ligand_n5,0.7227649
Trifluoperazine_dihydrochloride_out_ligand_n7,0.7227649
Ethambutol_dihydrochloride_out_ligand_n5,0.7227649
Ethambutol_dihydrochloride_out_ligand_n18,0.72251487
Heptaminol_hydrochloride_out_ligand_n18,0.72251487
Sotalol_hydrochloride_out_ligand_n20,0.72150743
Venlafaxine_hydrochloride_out_ligand_n18,0.72150743
ALA_hydrochloride_out_ligand_n16,0.72150743
Palonosetron_hydrochloride_out_ligand_n18,0.72150743
Triflupromazine_hydrochloride_out_ligand_n16,0.72150743
Dexrazoxane_HCl_out_ligand_n19,0.72150743
Mebeverine_hydrochloride_out_ligand_n8,0.72140867
glutamic_acid_out_ligand_n13,0.7201489
Temozolomide_out_ligand_n4,0.71972406
Bestatin_hydrochloride_out_ligand_n12,0.7190821
Puromycin_dihydrochloride_out_ligand_n17,0.7190821
Triflupromazine_hydrochloride_out_ligand_n13,0.7190821
Fluphenazine_hydrochloride_out_ligand_n14,0.7190821
Xylitol_out_ligand_n5,0.7172419
Decamethonium_bromide_out_ligand_n11,0.7163115
Riluzole_out_ligand_n9,0.7114931
Nylidrin_hydrochloride_out_ligand_n20,0.7109041
Isoprenaline_hydrochloride_out_ligand_n19,0.7086419
Propantheline_bromide_out_ligand_n3,0.7080495
Propantheline_bromide_out_ligand_n10,0.7030953
Homatropine_Bromide_out_ligand_n10,0.7030953
